metric_name,group_name,data_period,est,lci,uci,geo_name,state_abbr,period_type,source_name
Binge Drinking,Total,2022,13.7,11.7,15.7,Bonita Springs,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.6,12.2,17,Boynton Beach,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.3,11.2,15.4,Bradenton,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.2,14.7,19.7,Cape Coral,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.8,13.5,18.2,Clearwater,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.2,13.9,18.5,Coconut Creek,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.6,15.2,20,Coral Gables,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.2,14.8,19.6,Coral Springs,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.6,15.1,20.1,Davie,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.2,13.8,18.6,Daytona Beach,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.1,12.9,17.3,Deerfield Beach,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.5,14.1,18.9,DeLand,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.3,12,16.6,Delray Beach,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18,15.4,20.6,Deltona,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.6,17,22.2,Doral,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,14,18.7,Fort Lauderdale,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16,13.7,18.3,Fort Myers,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.6,15.1,20.1,Gainesville,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.2,13.1,17.3,Hialeah,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16,13.7,18.3,Hollywood,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.9,15.5,20.3,Homestead,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.4,13.2,17.6,Jacksonville,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16,13.5,18.5,Jupiter,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.1,12.8,17.4,Kissimmee,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.2,13,17.4,Lakeland,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.2,12.9,17.5,Largo,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.2,11.2,15.2,Lauderhill,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.5,12.4,16.6,Margate,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,14,18.8,Melbourne,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.2,14.9,19.5,Miami,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.4,16,20.8,Miami Beach,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.8,12.7,16.9,Miami Gardens,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,14,18.7,Miramar,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.3,13.2,17.4,North Miami,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.3,13,17.6,North Port,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.6,13.2,18,Ocala,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.9,16.4,21.4,Orlando,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.3,13.9,18.7,Palm Bay,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.2,12,16.4,Palm Beach Gardens,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.8,12.7,16.9,Palm Coast,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.7,13.4,18,Pembroke Pines,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,14,19.2,Pensacola,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.5,13.2,17.8,Pinellas Park,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,14,18.7,Plantation,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.1,12.9,17.3,Pompano Beach,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.7,14.3,19.1,Port Orange,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.3,14.7,19.9,Port St. Lucie,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.9,14.3,19.5,St. Cloud,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17,14.5,19.5,St. Petersburg,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.5,13.9,19.1,Sanford,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14,11.9,16.1,Sarasota,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.3,13.1,17.5,Sunrise,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.3,14.8,19.8,Tallahassee,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.5,11.5,15.5,Tamarac,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19,16.4,21.6,Tampa,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,14,19.2,Wellington,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.7,15.2,20.2,Weston,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.8,12.5,17.2,West Palm Beach,FL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,11,9.1,12.9,Albany,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.9,15.6,20.2,Alpharetta,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,13.8,19,Athens,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.3,16.1,20.5,Atlanta,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.1,11.9,16.3,Augusta,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.5,16.8,22.2,Brookhaven,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.2,12,16.4,Columbus,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.4,14.9,19.9,Decatur,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.3,14.9,19.7,Dunwoody,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15,13,17,East Point,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.7,14.5,18.9,Johns Creek,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,12.7,10.5,14.9,Macon,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.1,15,19.2,Marietta,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.5,16.1,20.9,Roswell,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19,16.6,21.4,Sandy Springs,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.9,12.5,17.3,Savannah,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.1,15.8,20.4,Smyrna,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.5,12.5,16.5,South Fulton,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.6,11.5,15.7,Stonecrest,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.5,11.3,15.7,Valdosta,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.7,12.3,17,Warner Robins,GA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,14.8,18.4,Boise City,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,14.5,18.7,Caldwell,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17,14.8,19.2,Coeur d'Alene,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,12.6,10.8,14.4,Idaho Falls,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,13.9,18.9,Lewiston,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.3,15.4,19.2,Meridian,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.9,14.8,19,Nampa,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.4,13,17.8,Pocatello,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.6,13,18.2,Rexburg,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.8,12.6,17,Twin Falls,ID,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.8,18.7,22.9,Arlington Heights,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.1,16,20.2,Aurora,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21.3,19.1,23.5,Berwyn,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.6,16.3,22.9,Bloomington,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.2,15.5,20.9,Bolingbrook,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.7,14.7,20.7,Champaign,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.7,18.6,22.8,Chicago,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21,18.8,23.2,Cicero,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,13.6,19.2,Decatur,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.8,17.8,21.8,Des Plaines,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19,16.4,21.6,Downers Grove,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,11.6,9.5,13.7,East St. Louis,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.3,16,20.6,Elgin,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21,18.9,23.1,Evanston,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.1,18,22.2,Hoffman Estates,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.4,16.8,22,Joliet,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.3,14.3,20.3,Kewanee,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.6,18.5,22.7,Mount Prospect,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.6,16.5,20.7,Naperville,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.1,16.7,23.5,Normal,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.7,18.6,22.8,Oak Lawn,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21.5,19.3,23.7,Oak Park,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.1,18.1,22.1,Orland Park,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21.3,19.1,23.5,Palatine,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17,14.1,19.9,Peoria,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.5,13.7,19.3,Rockford,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.2,18.1,22.3,Schaumburg,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.6,15.7,19.5,Skokie,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.8,14,19.6,Springfield,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21.5,19.5,23.5,Tinley Park,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.8,14.2,19.4,Waukegan,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20,17.2,22.8,Wheaton,IL,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.4,11.3,15.5,Anderson,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.5,14.9,20.1,Bloomington,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.3,14.1,18.5,Carmel,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.2,12.8,17.6,Columbus,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.3,13,17.7,Elkhart,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.3,13.8,18.8,Evansville,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.5,15.2,19.8,Fishers,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.9,13.8,18,Fort Wayne,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,10.3,8.9,11.7,Gary,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.4,13,17.8,Greenwood,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.8,13,16.6,Hammond,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18,16.2,19.8,Indianapolis,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.1,11.8,16.4,Kokomo,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.7,15.1,20.3,Lafayette,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.5,13.6,19.4,Liberty,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.4,12,16.8,Michigan City,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16,13.7,18.3,Mishawaka,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.3,12.9,17.7,Muncie,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.6,15.3,19.9,Noblesville,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.8,12.3,17.3,Richmond,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.5,12.3,16.7,South Bend,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.9,12.6,17.2,Terre Haute,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.5,13.9,19.1,Zionsville,IN,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,23.4,20.3,26.5,Ames,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,25.5,23,28,Ankeny,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21.3,18.7,23.9,Cedar Rapids,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,22,19.1,24.9,Council Bluffs,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.5,17.8,23.2,Davenport,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21.2,19,23.4,Des Moines,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,22.1,19.1,25.1,Dubuque,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,24.8,21.9,27.7,Iowa City,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.6,16.7,22.5,Mason City,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,23,20.6,25.4,Sioux City,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.2,18.2,22.2,Waterloo,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,23.5,21.4,25.6,West Des Moines,IA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.4,13.3,17.5,Kansas City,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.4,17,21.8,Lawrence,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.9,16,19.8,Lenexa,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20,17.2,22.8,Manhattan,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.2,16.3,20.1,Olathe,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.5,15.7,19.3,Overland Park,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18,16.1,19.9,Shawnee,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.7,13.9,17.5,Topeka,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.1,14.4,17.8,Wichita,KS,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.1,11.7,16.5,Bowling Green,KY,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.1,12.5,17.7,Covington,KY,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.4,12.9,17.9,Lexington,KY,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15,12.8,17.2,Louisville,KY,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,12.6,10.4,14.8,Owensboro,KY,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.5,16.1,20.9,Baton Rouge,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17,14.3,19.7,Bossier City,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.9,15.5,20.2,Kenner,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.6,16,21.2,Lafayette,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.9,13.5,18.3,Lake Charles,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.5,17,22,Metairie,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.9,17.2,22.6,New Orleans,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,13.9,19.3,Patterson,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.8,12.5,17.1,Shreveport,LA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.4,14.2,18.6,Ellsworth,ME,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.1,16.2,20,Portland,ME,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,12.9,11.5,14.3,Aspen Hill,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.5,15.5,19.5,Baltimore,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17,14.7,19.3,Bel Air South,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14,12.5,15.5,Bethesda,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,11.8,10.4,13.2,Bowie,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.9,11.9,15.9,Columbia,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15,13.3,16.7,Dundalk,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,12.4,10.6,14.2,Ellicott City,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.9,14.1,17.7,Frederick,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13,11.6,14.4,Gaithersburg,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.1,11.7,14.5,Germantown,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.7,15.7,19.7,Glen Burnie,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.8,12.3,15.3,North Bethesda,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.7,13.3,18,Oakland,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13,11.6,14.4,Rockville,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.6,15.6,19.6,Severn,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.1,12.6,15.6,Silver Spring,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.8,14.1,17.5,Towson,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14.3,12.4,16.2,Waldorf,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.5,12,15,Wheaton,MD,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.6,18.6,22.6,Boston,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.5,16.4,20.6,Braintree Town,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,14.5,18.7,Brockton,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.7,17.9,21.5,Cambridge,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.5,17.5,21.5,Chelsea,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18,15.7,20.3,Chicopee,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17,15.3,18.7,Everett,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.6,16.5,20.7,Fall River,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.4,15.7,19.1,Framingham,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.2,16.1,20.3,Haverhill,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,14.6,18.6,Lawrence,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.1,14.5,17.7,Lowell,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.7,14.7,18.7,Lynn,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.2,14.6,17.8,Malden,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19,17.2,20.8,Medford,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.4,16.6,20.2,Melrose,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.6,15.5,19.7,Methuen Town,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.2,16.1,20.3,New Bedford,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.1,15.1,19.1,Newburyport,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.1,15.5,18.7,Newton,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.9,14.9,18.9,Peabody,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.7,15.7,19.7,Quincy,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20,18,22,Revere,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,21.8,19.8,23.8,Somerville,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.5,14.3,18.7,Springfield,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.3,17.1,21.5,Taunton,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.6,16.8,20.4,Waltham,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.9,17.1,20.7,Watertown Town,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.8,17.6,22,Weymouth Town,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.6,18.6,22.6,Winthrop Town,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17,15.1,18.9,Worcester,MA,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.3,14.6,20,Albion,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19,16.8,21.2,Ann Arbor,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.8,13.9,19.7,Bangor,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.5,13.9,19.1,Battle Creek,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.7,14.8,20.6,Bay City,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.5,17.5,21.5,Dearborn,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.7,16.7,20.7,Dearborn Heights,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,14,12.4,15.6,Detroit,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.2,14.1,18.3,Eastpointe,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.2,14.4,18,Farmington Hills,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,13.2,11.4,15,Flint,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,20.5,18,23,Grand Rapids,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.9,13.5,18.3,Jackson,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,17.2,14.6,19.8,Kalamazoo,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.8,16.5,21.1,Kentwood,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.9,14.5,19.2,Lansing,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,19.6,17.6,21.6,Livonia,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,15.5,13,18,Muskegon,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,16.6,14.7,18.5,Novi,MI,1 year modeled estimate,PLACES
Binge Drinking,Total,2022,18.6,15.6,21.6,Paw Paw,MI,1 year modeled estimate,PLACES
